year,level_norm,city,latitude,longtitude
1994,0.0,Ishigaki,24.33300,124.17000
1995,14.0,Ishigaki,24.33300,124.17000
1996,48.3,Ishigaki,24.33300,124.17000
1997,59.6,Ishigaki,24.33300,124.17000
1998,26.7,Ishigaki,24.33300,124.17000
1999,49.2,Ishigaki,24.33300,124.17000
2000,7.2,Ishigaki,24.33300,124.17000
2001,61.5,Ishigaki,24.33300,124.17000
2002,11.7,Ishigaki,24.33300,124.17000
2003,60.2,Ishigaki,24.33300,124.17000
2004,63.7,Ishigaki,24.33300,124.17000
2005,27.6,Ishigaki,24.33300,124.17000
2006,67.8,Ishigaki,24.33300,124.17000
2007,46.9,Ishigaki,24.33300,124.17000
2008,111.4,Ishigaki,24.33300,124.17000
2009,62.7,Ishigaki,24.33300,124.17000
2010,31.5,Ishigaki,24.33300,124.17000
2011,74.4,Ishigaki,24.33300,124.17000
2012,86.5,Ishigaki,24.33300,124.17000
2013,-18.7,Ishigaki,24.33300,124.17000
2014,8.6,Ishigaki,24.33300,124.17000
