year,level_norm,city,latitude,longtitude
1994,0.0,Kushiro,42.97000,144.38300
1995,34.3,Kushiro,42.97000,144.38300
1996,18.6,Kushiro,42.97000,144.38300
1997,44.1,Kushiro,42.97000,144.38300
1998,21.1,Kushiro,42.97000,144.38300
1999,48.6,Kushiro,42.97000,144.38300
2000,74.0,Kushiro,42.97000,144.38300
2001,48.1,Kushiro,42.97000,144.38300
2002,76.6,Kushiro,42.97000,144.38300
2003,54.0,Kushiro,42.97000,144.38300
2004,83.5,Kushiro,42.97000,144.38300
2005,98.2,Kushiro,42.97000,144.38300
2006,70.5,Kushiro,42.97000,144.38300
2007,68.1,Kushiro,42.97000,144.38300
2008,51.7,Kushiro,42.97000,144.38300
2009,73.2,Kushiro,42.97000,144.38300
2010,88.0,Kushiro,42.97000,144.38300
2011,73.9,Kushiro,42.97000,144.38300
2012,71.3,Kushiro,42.97000,144.38300
2013,99.4,Kushiro,42.97000,144.38300
2014,107.7,Kushiro,42.97000,144.38300
