year,level_norm,city,latitude,longtitude
1994,0.0,Stockholm,59.32000,18.08000
1995,51.6,Stockholm,59.32000,18.08000
1996,-149.7,Stockholm,59.32000,18.08000
1997,-10.3,Stockholm,59.32000,18.08000
1998,47.9,Stockholm,59.32000,18.08000
1999,1.7,Stockholm,59.32000,18.08000
2000,24.7,Stockholm,59.32000,18.08000
2001,-24.3,Stockholm,59.32000,18.08000
2002,-51.0,Stockholm,59.32000,18.08000
2003,-50.2,Stockholm,59.32000,18.08000
2004,25.3,Stockholm,59.32000,18.08000
2005,-5.0,Stockholm,59.32000,18.08000
2006,-41.1,Stockholm,59.32000,18.08000
2007,99.1,Stockholm,59.32000,18.08000
2008,48.0,Stockholm,59.32000,18.08000
2009,-69.5,Stockholm,59.32000,18.08000
2010,-102.5,Stockholm,59.32000,18.08000
2011,1.1,Stockholm,59.32000,18.08000
2012,36.1,Stockholm,59.32000,18.08000
2013,-98.0,Stockholm,59.32000,18.08000
2014,-123.0,Stockholm,59.32000,18.08000
