year,level_norm,city,latitude,longtitude
1994,0.0,San Juan Puerto Rico,18.46200,-66.11700
1995,-50.3,San Juan Puerto Rico,18.46200,-66.11700
1996,-52.8,San Juan Puerto Rico,18.46200,-66.11700
1997,-28.7,San Juan Puerto Rico,18.46200,-66.11700
1998,3.4,San Juan Puerto Rico,18.46200,-66.11700
1999,-56.0,San Juan Puerto Rico,18.46200,-66.11700
2000,-54.4,San Juan Puerto Rico,18.46200,-66.11700
2001,5.5,San Juan Puerto Rico,18.46200,-66.11700
2002,-28.5,San Juan Puerto Rico,18.46200,-66.11700
2003,16.5,San Juan Puerto Rico,18.46200,-66.11700
2004,-27.6,San Juan Puerto Rico,18.46200,-66.11700
2005,-16.2,San Juan Puerto Rico,18.46200,-66.11700
2006,-3.2,San Juan Puerto Rico,18.46200,-66.11700
2007,8.9,San Juan Puerto Rico,18.46200,-66.11700
2008,7.3,San Juan Puerto Rico,18.46200,-66.11700
2009,-40.0,San Juan Puerto Rico,18.46200,-66.11700
2010,16.0,San Juan Puerto Rico,18.46200,-66.11700
2011,-7.3,San Juan Puerto Rico,18.46200,-66.11700
2012,48.5,San Juan Puerto Rico,18.46200,-66.11700
2013,8.3,San Juan Puerto Rico,18.46200,-66.11700
2014,47.7,San Juan Puerto Rico,18.46200,-66.11700
