year,level_norm,city,latitude,longtitude
1994,0.0,Tofino,49.15000,-125.91700
1995,47.0,Tofino,49.15000,-125.91700
1996,57.2,Tofino,49.15000,-125.91700
1997,119.0,Tofino,49.15000,-125.91700
1998,88.3,Tofino,49.15000,-125.91700
1999,20.3,Tofino,49.15000,-125.91700
2000,-4.7,Tofino,49.15000,-125.91700
2001,-20.1,Tofino,49.15000,-125.91700
2002,-5.5,Tofino,49.15000,-125.91700
2003,48.2,Tofino,49.15000,-125.91700
2004,26.1,Tofino,49.15000,-125.91700
2005,41.3,Tofino,49.15000,-125.91700
2006,50.1,Tofino,49.15000,-125.91700
2007,0.5,Tofino,49.15000,-125.91700
2008,-18.8,Tofino,49.15000,-125.91700
2009,13.4,Tofino,49.15000,-125.91700
2010,75.4,Tofino,49.15000,-125.91700
2011,16.1,Tofino,49.15000,-125.91700
2012,56.1,Tofino,49.15000,-125.91700
2013,-53.2,Tofino,49.15000,-125.91700
2014,63.7,Tofino,49.15000,-125.91700
