year,level_norm,city,latitude,longtitude
1994,0.0,Tongatapu (Nuku' alofa),-21.15000,-175.18000
1995,2.3,Tongatapu (Nuku' alofa),-21.15000,-175.18000
1996,49.4,Tongatapu (Nuku' alofa),-21.15000,-175.18000
1997,118.4,Tongatapu (Nuku' alofa),-21.15000,-175.18000
1998,94.9,Tongatapu (Nuku' alofa),-21.15000,-175.18000
1999,78.5,Tongatapu (Nuku' alofa),-21.15000,-175.18000
2000,156.3,Tongatapu (Nuku' alofa),-21.15000,-175.18000
2001,107.1,Tongatapu (Nuku' alofa),-21.15000,-175.18000
2002,149.6,Tongatapu (Nuku' alofa),-21.15000,-175.18000
2003,66.0,Tongatapu (Nuku' alofa),-21.15000,-175.18000
2004,94.5,Tongatapu (Nuku' alofa),-21.15000,-175.18000
2005,79.1,Tongatapu (Nuku' alofa),-21.15000,-175.18000
2006,127.8,Tongatapu (Nuku' alofa),-21.15000,-175.18000
2007,167.0,Tongatapu (Nuku' alofa),-21.15000,-175.18000
2008,186.1,Tongatapu (Nuku' alofa),-21.15000,-175.18000
2009,183.2,Tongatapu (Nuku' alofa),-21.15000,-175.18000
2010,131.5,Tongatapu (Nuku' alofa),-21.15000,-175.18000
2011,180.9,Tongatapu (Nuku' alofa),-21.15000,-175.18000
2012,225.9,Tongatapu (Nuku' alofa),-21.15000,-175.18000
2013,181.3,Tongatapu (Nuku' alofa),-21.15000,-175.18000
2014,174.6,Tongatapu (Nuku' alofa),-21.15000,-175.18000
