year,level_norm,city,latitude,longtitude
1994,0.0,Ketchikan,55.33300,-131.63000
1995,-27.4,Ketchikan,55.33300,-131.63000
1996,-34.8,Ketchikan,55.33300,-131.63000
1997,40.0,Ketchikan,55.33300,-131.63000
1998,-2.7,Ketchikan,55.33300,-131.63000
1999,-15.9,Ketchikan,55.33300,-131.63000
2000,-45.9,Ketchikan,55.33300,-131.63000
2001,-27.2,Ketchikan,55.33300,-131.63000
2002,-60.3,Ketchikan,55.33300,-131.63000
2003,3.7,Ketchikan,55.33300,-131.63000
2004,-28.2,Ketchikan,55.33300,-131.63000
2005,16.1,Ketchikan,55.33300,-131.63000
2006,-15.6,Ketchikan,55.33300,-131.63000
2007,12.7,Ketchikan,55.33300,-131.63000
2008,-28.0,Ketchikan,55.33300,-131.63000
2009,-53.5,Ketchikan,55.33300,-131.63000
2010,7.1,Ketchikan,55.33300,-131.63000
2011,-26.0,Ketchikan,55.33300,-131.63000
2012,-6.0,Ketchikan,55.33300,-131.63000
2013,-107.8,Ketchikan,55.33300,-131.63000
2014,-55.2,Ketchikan,55.33300,-131.63000
