year,level_norm,city,latitude,longtitude
1994,0.0,Christmas Is. (Line Is.),1.98300,-157.46700
1995,-62.3,Christmas Is. (Line Is.),1.98300,-157.46700
1996,-42.1,Christmas Is. (Line Is.),1.98300,-157.46700
1997,106.0,Christmas Is. (Line Is.),1.98300,-157.46700
1998,-186.4,Christmas Is. (Line Is.),1.98300,-157.46700
1999,-129.9,Christmas Is. (Line Is.),1.98300,-157.46700
2000,-61.2,Christmas Is. (Line Is.),1.98300,-157.46700
2001,-30.8,Christmas Is. (Line Is.),1.98300,-157.46700
2002,50.6,Christmas Is. (Line Is.),1.98300,-157.46700
2003,-39.2,Christmas Is. (Line Is.),1.98300,-157.46700
2004,14.4,Christmas Is. (Line Is.),1.98300,-157.46700
2005,-26.1,Christmas Is. (Line Is.),1.98300,-157.46700
2006,-14.4,Christmas Is. (Line Is.),1.98300,-157.46700
2007,-92.5,Christmas Is. (Line Is.),1.98300,-157.46700
2008,-127.8,Christmas Is. (Line Is.),1.98300,-157.46700
2009,21.7,Christmas Is. (Line Is.),1.98300,-157.46700
2010,-82.8,Christmas Is. (Line Is.),1.98300,-157.46700
2011,-64.4,Christmas Is. (Line Is.),1.98300,-157.46700
2012,-15.2,Christmas Is. (Line Is.),1.98300,-157.46700
2013,-17.6,Christmas Is. (Line Is.),1.98300,-157.46700
2014,67.8,Christmas Is. (Line Is.),1.98300,-157.46700
