year,level_norm,city,latitude,longtitude
1994,0.0,Booby Is.,-10.60000,141.92000
1995,83.6,Booby Is.,-10.60000,141.92000
1996,235.6,Booby Is.,-10.60000,141.92000
1997,155.6,Booby Is.,-10.60000,141.92000
1998,118.2,Booby Is.,-10.60000,141.92000
1999,260.6,Booby Is.,-10.60000,141.92000
2000,233.3,Booby Is.,-10.60000,141.92000
2001,209.9,Booby Is.,-10.60000,141.92000
2002,97.3,Booby Is.,-10.60000,141.92000
2003,134.9,Booby Is.,-10.60000,141.92000
2004,130.3,Booby Is.,-10.60000,141.92000
2005,147.4,Booby Is.,-10.60000,141.92000
2006,171.0,Booby Is.,-10.60000,141.92000
2007,190.6,Booby Is.,-10.60000,141.92000
2008,247.9,Booby Is.,-10.60000,141.92000
2009,221.4,Booby Is.,-10.60000,141.92000
2010,279.7,Booby Is.,-10.60000,141.92000
2011,284.9,Booby Is.,-10.60000,141.92000
2012,219.3,Booby Is.,-10.60000,141.92000
2013,223.1,Booby Is.,-10.60000,141.92000
2014,184.5,Booby Is.,-10.60000,141.92000
