year,level_norm,city,latitude,longtitude
1994,0.0,Cristobal,9.36700,-79.88300
1995,-13.6,Cristobal,9.36700,-79.88300
1996,-50.9,Cristobal,9.36700,-79.88300
1997,54.8,Cristobal,9.36700,-79.88300
2002,-31.6,Cristobal,9.36700,-79.88300
2003,-71.3,Cristobal,9.36700,-79.88300
2004,-71.8,Cristobal,9.36700,-79.88300
2005,-93.2,Cristobal,9.36700,-79.88300
2006,-74.9,Cristobal,9.36700,-79.88300
2007,-76.8,Cristobal,9.36700,-79.88300
2008,-70.9,Cristobal,9.36700,-79.88300
2009,-58.2,Cristobal,9.36700,-79.88300
2010,-53.8,Cristobal,9.36700,-79.88300
2011,-66.5,Cristobal,9.36700,-79.88300
2012,-43.3,Cristobal,9.36700,-79.88300
2013,-46.0,Cristobal,9.36700,-79.88300
2014,-25.0,Cristobal,9.36700,-79.88300
