year,level_norm,city,latitude,longtitude
1994,0.0,Ny-Alesund,78.93000,11.95000
1995,-34.7,Ny-Alesund,78.93000,11.95000
1996,-54.5,Ny-Alesund,78.93000,11.95000
1997,-45.0,Ny-Alesund,78.93000,11.95000
1998,-80.4,Ny-Alesund,78.93000,11.95000
1999,-64.5,Ny-Alesund,78.93000,11.95000
2000,-92.7,Ny-Alesund,78.93000,11.95000
2001,-104.9,Ny-Alesund,78.93000,11.95000
2002,-96.7,Ny-Alesund,78.93000,11.95000
2003,-54.9,Ny-Alesund,78.93000,11.95000
2004,-45.1,Ny-Alesund,78.93000,11.95000
2005,-74.6,Ny-Alesund,78.93000,11.95000
2006,-81.7,Ny-Alesund,78.93000,11.95000
2007,-101.9,Ny-Alesund,78.93000,11.95000
2008,-147.4,Ny-Alesund,78.93000,11.95000
2009,-134.0,Ny-Alesund,78.93000,11.95000
2010,-161.5,Ny-Alesund,78.93000,11.95000
2011,-104.0,Ny-Alesund,78.93000,11.95000
2012,-163.4,Ny-Alesund,78.93000,11.95000
2013,-197.4,Ny-Alesund,78.93000,11.95000
2014,-221.7,Ny-Alesund,78.93000,11.95000
