year,level_norm,city,latitude,longtitude
1996,0.0,Ponta Delgada,37.73000,-25.68000
1997,-27.7,Ponta Delgada,37.73000,-25.68000
1998,-29.6,Ponta Delgada,37.73000,-25.68000
1999,10.3,Ponta Delgada,37.73000,-25.68000
2000,-18.7,Ponta Delgada,37.73000,-25.68000
2001,-8.4,Ponta Delgada,37.73000,-25.68000
2002,-15.5,Ponta Delgada,37.73000,-25.68000
2003,-20.6,Ponta Delgada,37.73000,-25.68000
2004,1.6,Ponta Delgada,37.73000,-25.68000
2005,39.6,Ponta Delgada,37.73000,-25.68000
2006,30.9,Ponta Delgada,37.73000,-25.68000
2007,-63.9,Ponta Delgada,37.73000,-25.68000
2008,57.1,Ponta Delgada,37.73000,-25.68000
2009,80.0,Ponta Delgada,37.73000,-25.68000
2010,57.9,Ponta Delgada,37.73000,-25.68000
2011,10.4,Ponta Delgada,37.73000,-25.68000
2012,51.9,Ponta Delgada,37.73000,-25.68000
2013,63.5,Ponta Delgada,37.73000,-25.68000
2014,83.5,Ponta Delgada,37.73000,-25.68000
