year,level_norm,city,latitude,longtitude
1994,0.0,Adak,51.86700,-176.63300
1995,32.6,Adak,51.86700,-176.63300
1996,8.4,Adak,51.86700,-176.63300
1997,65.1,Adak,51.86700,-176.63300
1998,50.7,Adak,51.86700,-176.63300
1999,-28.5,Adak,51.86700,-176.63300
2000,4.4,Adak,51.86700,-176.63300
2001,-21.6,Adak,51.86700,-176.63300
2002,-22.8,Adak,51.86700,-176.63300
2003,-8.7,Adak,51.86700,-176.63300
2004,-5.3,Adak,51.86700,-176.63300
2005,14.0,Adak,51.86700,-176.63300
2006,-50.0,Adak,51.86700,-176.63300
2007,-34.4,Adak,51.86700,-176.63300
2008,-60.1,Adak,51.86700,-176.63300
2009,-31.8,Adak,51.86700,-176.63300
2010,-34.6,Adak,51.86700,-176.63300
2011,-27.0,Adak,51.86700,-176.63300
2012,-86.6,Adak,51.86700,-176.63300
2013,-77.7,Adak,51.86700,-176.63300
2014,9.7,Adak,51.86700,-176.63300
