year,level_norm,city,latitude,longtitude
1994,0.0,Kodiak,57.73200,-152.51200
1995,28.0,Kodiak,57.73200,-152.51200
1996,-24.7,Kodiak,57.73200,-152.51200
1997,50.0,Kodiak,57.73200,-152.51200
1998,19.9,Kodiak,57.73200,-152.51200
1999,-35.4,Kodiak,57.73200,-152.51200
2000,-36.5,Kodiak,57.73200,-152.51200
2001,-9.3,Kodiak,57.73200,-152.51200
2002,-56.8,Kodiak,57.73200,-152.51200
2003,-13.0,Kodiak,57.73200,-152.51200
2004,-61.9,Kodiak,57.73200,-152.51200
2005,-43.2,Kodiak,57.73200,-152.51200
2006,-45.6,Kodiak,57.73200,-152.51200
2007,-103.1,Kodiak,57.73200,-152.51200
2008,-118.4,Kodiak,57.73200,-152.51200
2009,-169.5,Kodiak,57.73200,-152.51200
2010,-83.9,Kodiak,57.73200,-152.51200
2011,-155.8,Kodiak,57.73200,-152.51200
2012,-149.3,Kodiak,57.73200,-152.51200
2013,-214.7,Kodiak,57.73200,-152.51200
2014,-126.7,Kodiak,57.73200,-152.51200
