year,level_norm,city,latitude,longtitude
1994,0.0,Honolulu,21.30000,-157.86000
1995,62.4,Honolulu,21.30000,-157.86000
1996,44.3,Honolulu,21.30000,-157.86000
1997,28.9,Honolulu,21.30000,-157.86000
1998,-41.1,Honolulu,21.30000,-157.86000
1999,9.8,Honolulu,21.30000,-157.86000
2000,-23.7,Honolulu,21.30000,-157.86000
2001,-8.7,Honolulu,21.30000,-157.86000
2002,-13.8,Honolulu,21.30000,-157.86000
2003,59.2,Honolulu,21.30000,-157.86000
2004,58.8,Honolulu,21.30000,-157.86000
2005,28.3,Honolulu,21.30000,-157.86000
2006,58.0,Honolulu,21.30000,-157.86000
2007,20.4,Honolulu,21.30000,-157.86000
2008,27.8,Honolulu,21.30000,-157.86000
2009,-19.0,Honolulu,21.30000,-157.86000
2010,4.2,Honolulu,21.30000,-157.86000
2011,0.6,Honolulu,21.30000,-157.86000
2012,4.0,Honolulu,21.30000,-157.86000
2013,17.2,Honolulu,21.30000,-157.86000
2014,36.4,Honolulu,21.30000,-157.86000
