year,level_norm,city,latitude,longtitude
1994,0.0,Thevenard,-32.14900,133.64100
1995,17.8,Thevenard,-32.14900,133.64100
1996,68.7,Thevenard,-32.14900,133.64100
1997,-40.6,Thevenard,-32.14900,133.64100
1998,10.0,Thevenard,-32.14900,133.64100
1999,76.4,Thevenard,-32.14900,133.64100
2000,123.3,Thevenard,-32.14900,133.64100
2001,84.3,Thevenard,-32.14900,133.64100
2002,32.7,Thevenard,-32.14900,133.64100
2003,29.0,Thevenard,-32.14900,133.64100
2004,35.0,Thevenard,-32.14900,133.64100
2005,65.6,Thevenard,-32.14900,133.64100
2006,2.4,Thevenard,-32.14900,133.64100
2007,72.2,Thevenard,-32.14900,133.64100
2008,90.9,Thevenard,-32.14900,133.64100
2009,112.8,Thevenard,-32.14900,133.64100
2010,64.2,Thevenard,-32.14900,133.64100
2011,113.0,Thevenard,-32.14900,133.64100
2012,119.5,Thevenard,-32.14900,133.64100
2013,151.9,Thevenard,-32.14900,133.64100
2014,96.7,Thevenard,-32.14900,133.64100
