year,level_norm,city,latitude,longtitude
1994,0.0,Yakutat,59.54800,-139.73500
1995,-24.7,Yakutat,59.54800,-139.73500
1996,-68.1,Yakutat,59.54800,-139.73500
1997,-5.9,Yakutat,59.54800,-139.73500
1998,-63.1,Yakutat,59.54800,-139.73500
1999,-68.0,Yakutat,59.54800,-139.73500
2000,-97.7,Yakutat,59.54800,-139.73500
2001,-71.0,Yakutat,59.54800,-139.73500
2002,-146.4,Yakutat,59.54800,-139.73500
2003,-121.9,Yakutat,59.54800,-139.73500
2004,-158.1,Yakutat,59.54800,-139.73500
2005,-126.7,Yakutat,59.54800,-139.73500
2006,-173.5,Yakutat,59.54800,-139.73500
2007,-226.5,Yakutat,59.54800,-139.73500
2008,-257.8,Yakutat,59.54800,-139.73500
2009,-291.8,Yakutat,59.54800,-139.73500
2010,-224.8,Yakutat,59.54800,-139.73500
2011,-293.1,Yakutat,59.54800,-139.73500
2012,-293.1,Yakutat,59.54800,-139.73500
2013,-394.8,Yakutat,59.54800,-139.73500
2014,-301.3,Yakutat,59.54800,-139.73500
