year,level_norm,city,latitude,longtitude
1994,0.0,Apia,-13.81700,-171.75000
1995,33.1,Apia,-13.81700,-171.75000
1996,88.8,Apia,-13.81700,-171.75000
1997,34.0,Apia,-13.81700,-171.75000
1998,-172.2,Apia,-13.81700,-171.75000
1999,63.4,Apia,-13.81700,-171.75000
2000,45.9,Apia,-13.81700,-171.75000
2001,66.4,Apia,-13.81700,-171.75000
2002,46.9,Apia,-13.81700,-171.75000
2003,55.1,Apia,-13.81700,-171.75000
2004,82.3,Apia,-13.81700,-171.75000
2005,54.9,Apia,-13.81700,-171.75000
2006,95.7,Apia,-13.81700,-171.75000
2007,76.5,Apia,-13.81700,-171.75000
2008,78.4,Apia,-13.81700,-171.75000
2009,73.3,Apia,-13.81700,-171.75000
2010,65.5,Apia,-13.81700,-171.75000
2011,195.8,Apia,-13.81700,-171.75000
2012,165.7,Apia,-13.81700,-171.75000
2013,148.0,Apia,-13.81700,-171.75000
2014,152.3,Apia,-13.81700,-171.75000
