year,level_norm,city,latitude,longtitude
1994,0.0,Hilo,19.73000,-155.07000
1995,41.2,Hilo,19.73000,-155.07000
1996,66.8,Hilo,19.73000,-155.07000
1997,55.1,Hilo,19.73000,-155.07000
1998,-0.4,Hilo,19.73000,-155.07000
1999,16.2,Hilo,19.73000,-155.07000
2000,-40.7,Hilo,19.73000,-155.07000
2001,38.4,Hilo,19.73000,-155.07000
2002,37.2,Hilo,19.73000,-155.07000
2003,76.2,Hilo,19.73000,-155.07000
2004,119.6,Hilo,19.73000,-155.07000
2005,74.6,Hilo,19.73000,-155.07000
2006,68.0,Hilo,19.73000,-155.07000
2007,61.2,Hilo,19.73000,-155.07000
2008,56.0,Hilo,19.73000,-155.07000
2009,10.6,Hilo,19.73000,-155.07000
2010,48.1,Hilo,19.73000,-155.07000
2011,40.3,Hilo,19.73000,-155.07000
2012,9.7,Hilo,19.73000,-155.07000
2013,54.6,Hilo,19.73000,-155.07000
2014,71.4,Hilo,19.73000,-155.07000
