year,level_norm,city,latitude,longtitude
1994,0.0,Papeete,-17.53300,-149.56700
1995,29.7,Papeete,-17.53300,-149.56700
1996,32.1,Papeete,-17.53300,-149.56700
1997,0.4,Papeete,-17.53300,-149.56700
1998,-32.4,Papeete,-17.53300,-149.56700
1999,89.0,Papeete,-17.53300,-149.56700
2000,32.2,Papeete,-17.53300,-149.56700
2001,22.9,Papeete,-17.53300,-149.56700
2002,37.6,Papeete,-17.53300,-149.56700
2003,52.5,Papeete,-17.53300,-149.56700
2004,54.5,Papeete,-17.53300,-149.56700
2005,15.8,Papeete,-17.53300,-149.56700
2006,67.5,Papeete,-17.53300,-149.56700
2007,41.9,Papeete,-17.53300,-149.56700
2008,17.7,Papeete,-17.53300,-149.56700
2009,25.2,Papeete,-17.53300,-149.56700
2010,0.6,Papeete,-17.53300,-149.56700
2011,43.1,Papeete,-17.53300,-149.56700
2012,40.0,Papeete,-17.53300,-149.56700
2013,31.1,Papeete,-17.53300,-149.56700
2014,85.1,Papeete,-17.53300,-149.56700
