year,level_norm,city,latitude,longtitude
1994,0.0,Cape Ferguson,-19.28000,147.06000
1995,12.4,Cape Ferguson,-19.28000,147.06000
1996,10.3,Cape Ferguson,-19.28000,147.06000
1997,-0.5,Cape Ferguson,-19.28000,147.06000
1998,72.9,Cape Ferguson,-19.28000,147.06000
1999,75.0,Cape Ferguson,-19.28000,147.06000
2000,72.8,Cape Ferguson,-19.28000,147.06000
2001,46.5,Cape Ferguson,-19.28000,147.06000
2002,24.6,Cape Ferguson,-19.28000,147.06000
2003,56.8,Cape Ferguson,-19.28000,147.06000
2004,12.1,Cape Ferguson,-19.28000,147.06000
2005,20.2,Cape Ferguson,-19.28000,147.06000
2006,37.0,Cape Ferguson,-19.28000,147.06000
2007,61.6,Cape Ferguson,-19.28000,147.06000
2008,40.4,Cape Ferguson,-19.28000,147.06000
2009,77.0,Cape Ferguson,-19.28000,147.06000
2010,140.0,Cape Ferguson,-19.28000,147.06000
2011,117.7,Cape Ferguson,-19.28000,147.06000
2012,87.4,Cape Ferguson,-19.28000,147.06000
2013,103.0,Cape Ferguson,-19.28000,147.06000
2014,96.6,Cape Ferguson,-19.28000,147.06000
