year,level_norm,city,latitude,longtitude
1994,0.0,Johnston Is.,16.73300,-169.53300
1995,0.2,Johnston Is.,16.73300,-169.53300
1996,41.6,Johnston Is.,16.73300,-169.53300
1997,-6.1,Johnston Is.,16.73300,-169.53300
1998,5.0,Johnston Is.,16.73300,-169.53300
1999,39.6,Johnston Is.,16.73300,-169.53300
2000,17.2,Johnston Is.,16.73300,-169.53300
2001,35.0,Johnston Is.,16.73300,-169.53300
2002,-0.2,Johnston Is.,16.73300,-169.53300
2003,60.3,Johnston Is.,16.73300,-169.53300
2004,13.4,Johnston Is.,16.73300,-169.53300
2008,41.7,Johnston Is.,16.73300,-169.53300
2009,-19.5,Johnston Is.,16.73300,-169.53300
2010,61.3,Johnston Is.,16.73300,-169.53300
2011,37.4,Johnston Is.,16.73300,-169.53300
2012,22.5,Johnston Is.,16.73300,-169.53300
2013,65.0,Johnston Is.,16.73300,-169.53300
2014,-13.7,Johnston Is.,16.73300,-169.53300
